0.341 , -62013.373755047
0.342 , -61536.1952759774
0.343 , -61060.6348613663
0.344 , -60586.6868754186
0.345 , -60114.3457051148
0.346 , -59643.6057601042
0.347 , -59174.4614725984
0.348 , -58706.9072972658
0.349 , -58240.9377111261
0.35 , -57776.5472134457
0.351 , -57313.7303256338
0.352 , -56852.4815911388
0.353 , -56392.7955753448
0.354 , -55934.6668654703
0.355 , -55478.0900704653
0.356 , -55023.0598209102
0.357 , -54569.5707689156
0.358 , -54117.617588021
0.359 , -53667.1949730963
0.36 , -53218.2976402415
0.361 , -52770.9203266888
0.362 , -52325.0577907041
0.363 , -51880.7048114897
0.364 , -51437.8561890867
0.365 , -50996.5067442791
0.366 , -50556.6513184972
0.367 , -50118.2847737222
0.368 , -49681.4019923912
0.369 , -49245.9978773029
0.37 , -48812.067351523
0.371 , -48379.6053582913
0.372 , -47948.6068609281
0.373 , -47519.066842742
0.374 , -47090.9803069377
0.375 , -46664.3422765245
0.376 , -46239.147794225
0.377 , -45815.391922385
0.378 , -45393.0697428826
0.379 , -44972.1763570391
0.38 , -44552.7068855298
0.381 , -44134.6564682949
0.382 , -43718.0202644516
0.383 , -43302.7934522063
0.384 , -42888.9712287668
0.385 , -42476.5488102562
0.386 , -42065.5214316257
0.387 , -41655.8843465693
0.388 , -41247.6328274377
0.389 , -40840.7621651538
0.39 , -40435.2676691275
0.391 , -40031.1446671721
0.392 , -39628.3885054199
0.393 , -39226.9945482396
0.394 , -38826.9581781529
0.395 , -38428.2747957522
0.396 , -38030.9398196187
0.397 , -37634.9486862407
0.398 , -37240.2968499326
0.399 , -36846.9797827538
0.4 , -36454.9929744289
0.401 , -36064.3319322673
0.402 , -35674.9921810839
0.403 , -35286.9692631202
0.404 , -34900.2587379653
0.405 , -34514.8561824779
0.406 , -34130.7571907084
0.407 , -33747.9573738212
0.408 , -33366.4523600181
0.409 , -32986.237794461
0.41 , -32607.3093391965
0.411 , -32229.662673079
0.412 , -31853.2934916961
0.413 , -31478.197507293
0.414 , -31104.3704486981
0.415 , -30731.8080612485
0.416 , -30360.5061067159
0.417 , -29990.4603632335
0.418 , -29621.6666252223
0.419 , -29254.1207033187
0.42 , -28887.8184243017
0.421 , -28522.7556310212
0.422 , -28158.9281823261
0.423 , -27796.331952993
0.424 , -27434.9628336551
0.425 , -27074.8167307319
0.426 , -26715.8895663585
0.427 , -26358.1772783164
0.428 , -26001.6758199632
0.429 , -25646.3811601638
0.43 , -25292.2892832218
0.431 , -24939.3961888105
0.432 , -24587.6978919053
0.433 , -24237.1904227153
0.434 , -23887.8698266165
0.435 , -23539.7321640843
0.436 , -23192.7735106271
0.437 , -22846.9899567193
0.438 , -22502.3776077357
0.439 , -22158.9325838857
0.44 , -21816.6510201476
0.441 , -21475.529066204
0.442 , -21135.5628863764
0.443 , -20796.7486595613
0.444 , -20459.082579166
0.445 , -20122.5608530444
0.446 , -19787.1797034343
0.447 , -19452.9353668934
0.448 , -19119.824094237
0.449 , -18787.8421504756
0.45 , -18456.9858147521
0.451 , -18127.2513802807
0.452 , -17798.6351542844
0.453 , -17471.1334579348
0.454 , -17144.7426262901
0.455 , -16819.4590082354
0.456 , -16495.2789664212
0.457 , -16172.1988772048
0.458 , -15850.2151305892
0.459 , -15529.3241301644
0.46 , -15209.5222930481
0.461 , -14890.8060498267
0.462 , -14573.171844497
0.463 , -14256.6161344075
0.464 , -13941.1353902008
0.465 , -13626.7260957558
0.466 , -13313.3847481302
0.467 , -13001.1078575033
0.468 , -12689.8919471194
0.469 , -12379.7335532311
0.47 , -12070.6292250431
0.471 , -11762.5755246559
0.472 , -11455.5690270105
0.473 , -11149.6063198326
0.474 , -10844.6840035777
0.475 , -10540.798691376
0.476 , -10237.9470089778
0.477 , -9936.12559469911
0.478 , -9635.3310993678
0.479 , -9335.56018626935
0.48 , -9036.80953109366
0.481 , -8739.07582188151
0.482 , -8442.3557589716
0.483 , -8146.64605494785
0.484 , -7851.94343458678
0.485 , -7558.2446348052
0.486 , -7265.54640460839
0.487 , -6973.84550503811
0.488 , -6683.13870912136
0.489 , -6393.42280181887
0.49 , -6104.69457997434
0.491 , -5816.95085226349
0.492 , -5530.18843914375
0.493 , -5244.4041728039
0.494 , -4959.59489711401
0.495 , -4675.75746757584
0.496 , -4392.88875127312
0.497 , -4110.98562682253
0.498 , -3830.04498432433
0.499 , -3550.0637253139
0.5 , -3271.03876271286
0.501 , -2992.96702078102
0.502 , -2715.84543506814
0.503 , -2439.670952366
0.504 , -2164.44053066098
0.505 , -1890.15113908643
0.506 , -1616.79975787573
0.507 , -1344.38337831514
0.508 , -1072.89900269727
0.509 , -802.3436442744
0.51 , -532.714327212412
0.511 , -264.008086544681
0.512 , 3.77803187388533
0.513 , 270.646971412165
0.514 , 536.601664708505
0.515 , 801.645033715581
0.516 , 1065.77998974563
0.517 , 1329.00943351488
0.518 , 1591.33625518835
0.519 , 1852.76333442392
0.52 , 2113.29354041649
0.521 , 2372.92973194197
0.522 , 2631.67475740069
0.523 , 2889.53145486115
0.524 , 3146.50265210296
0.525 , 3402.5911666602
0.526 , 3657.79980586391
0.527 , 3912.13136688506
0.528 , 4165.58863677667
0.529 , 4418.17439251621
0.53 , 4669.89140104765
0.531 , 4920.74241932308
0.532 , 5170.73019434458
0.533 , 5419.85746320542
0.534 , 5668.1269531315
0.535 , 5915.54138152212
0.536 , 6162.1034559911
0.537 , 6407.81587440721
0.538 , 6652.68132493466
0.539 , 6896.70248607348
0.54 , 7139.88202669937
0.541 , 7382.22260610382
0.542 , 7623.72687403356
0.543 , 7864.39747073026
0.544 , 8104.23702696971
0.545 , 8343.24816410092
0.546 , 8581.43349408528
0.547 , 8818.79561953502
0.548 , 9055.33713375205
0.549 , 9291.06062076613
0.55 , 9525.96865537328
0.551 , 9760.06380317362
0.552 , 9993.34862060944
0.553 , 10225.8256550026
0.554 , 10457.4974445924
0.555 , 10688.3665185725
0.556 , 10918.4353971282
0.557 , 11147.7065914737
0.558 , 11376.1826038886
0.559 , 11603.8659277544
0.56 , 11830.7590475913
0.561 , 12056.8644390945
0.562 , 12282.1845691697
0.563 , 12506.7218959698
0.564 , 12730.4788689305
0.565 , 12953.4579288054
0.566 , 13175.6615077021
0.567 , 13397.0920291171
0.568 , 13617.7519079711
0.569 , 13837.6435506438
0.57 , 14056.7693550088
0.571 , 14275.1317104681
0.572 , 14492.7329979868
0.573 , 14709.5755901272
0.574 , 14925.6618510829
0.575 , 15140.9941367131
0.576 , 15355.574794576
0.577 , 15569.4061639628
0.578 , 15782.4905759314
0.579 , 15994.8303533389
0.58 , 16206.4278108759
0.581 , 16417.2852550987
0.582 , 16627.4049844629
0.583 , 16836.7892893553
0.584 , 17045.4404521276
0.585 , 17253.3607471276
0.586 , 17460.5524407328
0.587 , 17667.0177913813
0.588 , 17872.7590496048
0.589 , 18077.7784580598
0.59 , 18282.0782515598
0.591 , 18485.6606571063
0.592 , 18688.5278939209
0.593 , 18890.6821734759
0.594 , 19092.125699526
0.595 , 19292.8606681388
0.596 , 19492.8892677259
0.597 , 19692.2136790738
0.598 , 19890.836075374
0.599 , 20088.7586222537
0.6 , 20285.9834778063
0.601 , 20482.5127926208
0.602 , 20678.3487098129
0.603 , 20873.4933650536
0.604 , 21067.9488866003
0.605 , 21261.7173953252
0.606 , 21454.8010047455
0.607 , 21647.2018210524
0.608 , 21838.9219431406
0.609 , 22029.9634626368
0.61 , 22220.3284639293
0.611 , 22410.0190241964
0.612 , 22599.0372134351
0.613 , 22787.3850944899
0.614 , 22975.0647230807
0.615 , 23162.0781478318
0.616 , 23348.4274102993
0.617 , 23534.1145449997
0.618 , 23719.1415794373
0.619 , 23903.5105341326
0.62 , 24087.2234226494
0.621 , 24270.2822516224
0.622 , 24452.6890207851
0.623 , 24634.4457229963
0.624 , 24815.5543442678
0.625 , 24996.0168637913
0.626 , 25175.8352539653
0.627 , 25355.0114804218
0.628 , 25533.547502053
0.629 , 25711.4452710379
0.63 , 25888.7067328689
0.631 , 26065.3338263777
0.632 , 26241.3284837616
0.633 , 26416.6926306101
0.634 , 26591.42818593
0.635 , 26765.5370621719
0.636 , 26939.0211652557
0.637 , 27111.882394596
0.638 , 27284.1226431282
0.639 , 27455.7437973331
0.64 , 27626.7477372627
0.641 , 27797.1363365651
0.642 , 27966.91146251
0.643 , 28136.0749760128
0.644 , 28304.6287316601
0.645 , 28472.5745777344
0.646 , 28639.9143562381
0.647 , 28806.6499029188
0.648 , 28972.7830472929
0.649 , 29138.3156126706
0.65 , 29303.2494161794
0.651 , 29467.5862687887
0.652 , 29631.3279753333
0.653 , 29794.4763345375
0.654 , 29957.0331390391
0.655 , 30119.0001754123
0.656 , 30280.379224192
0.657 , 30441.1720598966
0.658 , 30601.3804510518
0.659 , 30761.0061602136
0.66 , 30920.0509439913
0.661 , 31078.5165530708
0.662 , 31236.4047322372
0.663 , 31393.7172203981
0.664 , 31550.4557506056
0.665 , 31706.6220500795
0.666 , 31862.2178402295
0.667 , 32017.2448366778
0.668 , 32171.7047492813
0.669 , 32325.5992821539
0.67 , 32478.9301336884
0.671 , 32631.6989965788
0.672 , 32783.9075578421
0.673 , 32935.5574988401
0.674 , 33086.6504953012
0.675 , 33237.1882173419
0.676 , 33387.1723294886
0.677 , 33536.6044906988
0.678 , 33685.4863543825
0.679 , 33833.8195684235
0.68 , 33981.6057752008
0.681 , 34128.8466116091
0.682 , 34275.5437090804
0.683 , 34421.6986936045
0.684 , 34567.31318575
0.685 , 34712.3888006848
0.686 , 34856.927148197
0.687 , 35000.9298327152
0.688 , 35144.3984533291
0.689 , 35287.3346038097
0.69 , 35429.7398726296
0.691 , 35571.6158429835
0.692 , 35712.9640928076
0.693 , 35853.7861948003
0.694 , 35994.0837164417
0.695 , 36133.8582200137
0.696 , 36273.1112626194
0.697 , 36411.8443962031
0.698 , 36550.0591675695
0.699 , 36687.7571184038
0.7 , 36824.9397852904
0.701 , 36961.6086997326
0.702 , 37097.7653881719
0.703 , 37233.4113720069
0.704 , 37368.5481676125
0.705 , 37503.1772863589
0.706 , 37637.3002346305
0.707 , 37770.9185138449
0.708 , 37904.0336204711
0.709 , 38036.6470460488
0.71 , 38168.7602772067
0.711 , 38300.3747956808
0.712 , 38431.4920783334
0.713 , 38562.1135971706
0.714 , 38692.2408193616
0.715 , 38821.875207256
0.716 , 38951.0182184023
0.717 , 39079.6713055659
0.718 , 39207.8359167471
0.719 , 39335.5134951989
0.72 , 39462.7054794449
0.721 , 39589.4133032967
0.722 , 39715.6383958721
0.723 , 39841.3821816123
0.724 , 39966.6460802994
0.725 , 40091.4315070739
0.726 , 40215.7398724521
0.727 , 40339.5725823435
0.728 , 40462.9310380677
0.729 , 40585.8166363716
0.73 , 40708.2307694468
0.731 , 40830.1748249459
0.732 , 40951.6501860004
0.733 , 41072.6582312364
0.734 , 41193.2003347925
0.735 , 41313.2778663356
0.736 , 41432.892191078
0.737 , 41552.0446697938
0.738 , 41670.7366588354
0.739 , 41788.9695101503
0.74 , 41906.7445712965
0.741 , 42024.0631854599
0.742 , 42140.9266914699
0.743 , 42257.3364238154
0.744 , 42373.2937126613
0.745 , 42488.7998838644
0.746 , 42603.8562589891
0.747 , 42718.4641553236
0.748 , 42832.6248858954
0.749 , 42946.3397594872
0.75 , 43059.6100806528
0.751 , 43172.4371497322
0.752 , 43284.8222628675
0.753 , 43396.7667120183
0.754 , 43508.2717849771
0.755 , 43619.3387653847
0.756 , 43729.9689327454
0.757 , 43840.1635624422
0.758 , 43949.9239257522
0.759 , 44059.2512898612
0.76 , 44168.1469178794
0.761 , 44276.6120688556
0.762 , 44384.647997793
0.763 , 44492.2559556629
0.764 , 44599.4371894209
0.765 , 44706.1929420201
0.766 , 44812.524452427
0.767 , 44918.4329556354
0.768 , 45023.9196826813
0.769 , 45128.985860657
0.77 , 45233.6327127258
0.771 , 45337.8614581363
0.772 , 45441.6733122366
0.773 , 45545.0694864889
0.774 , 45648.0511884829
0.775 , 45750.6196219508
0.776 , 45852.7759867809
0.777 , 45954.5214790314
0.778 , 46055.857290945
0.779 , 46156.784610962
0.78 , 46257.3046237349
0.781 , 46357.4185101415
0.782 , 46457.127447299
0.783 , 46556.4326085775
0.784 , 46655.3351636139
0.785 , 46753.836278325
0.786 , 46851.9371149211
0.787 , 46949.6388319198
0.788 , 47046.9425841588
0.789 , 47143.8495228098
0.79 , 47240.3607953914
0.791 , 47336.4775457823
0.792 , 47432.2009142348
0.793 , 47527.5320373875
0.794 , 47622.4720482784
0.795 , 47717.0220763584
0.796 , 47811.1832475035
0.797 , 47904.9566840282
0.798 , 47998.3435046983
0.799 , 48091.3448247433
0.8 , 48183.9617558698
0.801 , 48276.1954062734
0.802 , 48368.046880652
0.803 , 48459.5172802179
0.804 , 48550.6077027107
0.805 , 48641.3192424095
0.806 , 48731.6529901455
0.807 , 48821.6100333143
0.808 , 48911.1914558879
0.809 , 49000.3983384279
0.81 , 49089.2317580965
0.811 , 49177.6927886698
0.812 , 49265.7825005491
0.813 , 49353.5019607734
0.814 , 49440.8522330312
0.815 , 49527.8343776726
0.816 , 49614.4494517216
0.817 , 49700.6985088869
0.818 , 49786.5825995752
0.819 , 49872.1027709015
0.82 , 49957.2600667019
0.821 , 50042.0555275451
0.822 , 50126.4901907434
0.823 , 50210.5650903653
0.824 , 50294.281257246
0.825 , 50377.6397189997
0.826 , 50460.6415000308
0.827 , 50543.2876215451
0.828 , 50625.5791015614
0.829 , 50707.5169549229
0.83 , 50789.102193308
0.831 , 50870.3358252422
0.832 , 50951.2188561085
0.833 , 51031.7522881593
0.834 , 51111.9371205272
0.835 , 51191.7743492355
0.836 , 51271.2649672102
0.837 , 51350.4099642901
0.838 , 51429.2103272384
0.839 , 51507.6670397528
0.84 , 51585.7810824771
0.841 , 51663.5534330114
0.842 , 51740.9850659231
0.843 , 51818.0769527577
0.844 , 51894.8300620492
0.845 , 51971.2453593309
0.846 , 52047.3238071457
0.847 , 52123.0663650569
0.848 , 52198.4739896588
0.849 , 52273.5476345866
0.85 , 52348.2882505274
0.851 , 52422.69678523
0.852 , 52496.7741835159
0.853 , 52570.5213872889
0.854 , 52643.9393355457
0.855 , 52717.028964386
0.856 , 52789.7912070226
0.857 , 52862.2269937916
0.858 , 52934.3372521626
0.859 , 53006.1229067484
0.86 , 53077.5848793152
0.861 , 53148.7240887926
0.862 , 53219.5414512834
0.863 , 53290.0378800735
0.864 , 53360.2142856417
0.865 , 53430.0715756696
0.866 , 53499.6106550513
0.867 , 53568.8324259031
0.868 , 53637.7377875732
0.869 , 53706.3276366513
0.87 , 53774.6028669784
0.871 , 53842.5643696559
0.872 , 53910.2130330558
0.873 , 53977.5497428295
0.874 , 54044.5753819178
0.875 , 54111.29083056
0.876 , 54177.6969663034
0.877 , 54243.7946640127
0.878 , 54309.5847958789
0.879 , 54375.0682314292
0.88 , 54440.245837536
0.881 , 54505.1184784256
0.882 , 54569.687015688
0.883 , 54633.952308286
0.884 , 54697.9152125637
0.885 , 54761.5765822563
0.886 , 54824.9372684984
0.887 , 54887.9981198336
0.888 , 54950.759982223
0.889 , 55013.2236990545
0.89 , 55075.3901111512
0.891 , 55137.2600567807
0.892 , 55198.8343716636
0.893 , 55260.1138889825
0.894 , 55321.0994393905
0.895 , 55381.7918510202
0.896 , 55442.1919494919
0.897 , 55502.3005579228
0.898 , 55562.1184969352
0.899 , 55621.6465846653
0.9 , 55680.8856367714
0.901 , 55739.8364664431
0.902 , 55798.4998844088
0.903 , 55856.876698945
0.904 , 55914.9677158842
0.905 , 55972.7737386233
0.906 , 56030.2955681324
0.907 , 56087.5340029624
0.908 , 56144.4898392539
0.909 , 56201.1638707451
0.91 , 56257.5568887799
0.911 , 56313.6696823166
0.912 , 56369.5030379355
0.913 , 56425.0577398473
0.914 , 56480.3345699009
0.915 , 56535.334307592
0.916 , 56590.0577300706
0.917 , 56644.5056121492
0.918 , 56698.6787263107
0.919 , 56752.5778427164
0.92 , 56806.2037292138
0.921 , 56859.5571513447
0.922 , 56912.6388723526
0.923 , 56965.4496531909
0.924 , 57017.9902525306
0.925 , 57070.261426768
0.926 , 57122.2639300323
0.927 , 57173.9985141934
0.928 , 57225.4659288696
0.929 , 57276.6669214352
0.93 , 57327.6022370281
0.931 , 57378.2726185573
0.932 , 57428.6788067106
0.933 , 57478.8215399616
0.934 , 57528.7015545782
0.935 , 57578.3195846291
0.936 , 57627.6763619916
0.937 , 57676.772616359
0.938 , 57725.6090752477
0.939 , 57774.1864640053
0.94 , 57822.5055058169
0.941 , 57870.5669217131
0.942 , 57918.371430577
0.943 , 57965.9197491514
0.944 , 58013.2125920462
0.945 , 58060.2506717454
0.946 , 58107.0346986141
0.947 , 58153.565380906
0.948 , 58199.8434247702
0.949 , 58245.8695342586
0.95 , 58291.6444113324
0.951 , 58337.1687558694
0.952 , 58382.4432656714
0.953 , 58427.4686364703
0.954 , 58472.2455619358
0.955 , 58516.774733682
0.956 , 58561.0568412739
0.957 , 58605.0925722351
0.958 , 58648.882612054
0.959 , 58692.4276441907
0.96 , 58735.7283500838
0.961 , 58778.7854091575
0.962 , 58821.5994988277
0.963 , 58864.1712945091
0.964 , 58906.5014696219
0.965 , 58948.5906955982
0.966 , 58990.4396418888
0.967 , 59032.0489759699
0.968 , 59073.4193633495
0.969 , 59114.5514675739
0.97 , 59155.4459502343
0.971 , 59196.1034709734
0.972 , 59236.5246874918
0.973 , 59276.7102555545
0.974 , 59316.6608289971
0.975 , 59356.3770597326
0.976 , 59395.8595977572
0.977 , 59435.1090911576
0.978 , 59474.1261861162
0.979 , 59512.9115269181
0.98 , 59551.4657559574
0.981 , 59589.7895137431
0.982 , 59627.8834389058
0.983 , 59665.7481682032
0.984 , 59703.3843365272
0.985 , 59740.7925769093
0.986 , 59777.9735205273
0.987 , 59814.9277967109
0.988 , 59851.6560329483
0.989 , 59888.1588548918
0.99 , 59924.4368863645
0.991 , 59960.4907493654
0.992 , 59996.3210640765
0.993 , 60031.9284488677
0.994 , 60067.3135203036
0.995 , 60102.4768931491
0.996 , 60137.4191803753
0.997 , 60172.1409931653
0.998 , 60206.6429409205
0.999 , 60240.9256312661
1 , 60274.9896700568
1.001 , 60308.8356613829
1.002 , 60342.4642075762
1.003 , 60375.8759092153
1.004 , 60409.0713651318
1.005 , 60442.0511724157
1.006 , 60474.8159264213
1.007 , 60507.3662207729
1.008 , 60539.7026473702
1.009 , 60571.8257963944
1.01 , 60603.7362563131
1.011 , 60635.4346138868
1.012 , 60666.9214541738
1.013 , 60698.197360536
1.014 , 60729.2629146444
1.015 , 60760.1186964846
1.016 , 60790.7652843623
1.017 , 60821.2032549089
1.018 , 60851.4331830869
1.019 , 60881.455642195
1.02 , 60911.2712038741
1.021 , 60940.8804381122
1.022 , 60970.2839132501
1.023 , 60999.4821959866
